cap-surface,cap-color,bruises,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
25,14,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,16,0
6,25,6,2,7,5,2,11,14,14,15,12,8,22,4,0
25,14,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
19,2,1,2,23,5,2,19,23,23,20,16,18,22,7,0
6,25,6,2,16,5,2,11,14,2,15,12,8,22,4,0
25,7,6,2,8,5,2,11,14,2,15,12,8,25,4,0
25,21,6,14,21,5,"3,23781676413255",19,23,23,15,6,8,25,4,1
6,25,6,2,7,5,2,11,14,14,15,12,8,22,7,0
25,25,6,2,7,5,2,11,2,16,15,12,8,25,7,0
6,25,6,2,8,5,2,11,14,16,15,12,8,25,7,0
25,25,6,2,8,5,2,11,2,16,15,12,8,25,4,0
25,5,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
6,7,6,2,7,5,2,11,16,16,15,12,8,22,7,0
25,25,6,2,7,5,2,11,2,14,15,12,8,22,7,0
25,25,6,2,16,5,2,11,2,2,15,12,8,22,16,0
25,7,6,2,7,5,2,11,2,14,15,12,8,22,16,0
19,2,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,25,6,2,16,5,2,11,16,2,15,12,8,25,4,0
25,7,6,2,16,5,2,11,2,2,15,12,8,22,16,0
6,25,6,2,8,5,2,11,14,14,15,12,8,22,4,0
6,25,6,2,16,5,2,11,14,16,15,12,8,22,16,0
19,23,1,2,8,20,2,19,23,23,15,16,8,22,21,0
19,7,6,14,16,5,2,19,23,23,15,16,14,22,4,0
25,25,6,2,7,5,2,11,16,2,15,12,8,25,4,0
25,21,6,14,16,5,"3,23781676413255",19,23,23,15,6,8,22,4,1
6,25,6,2,7,5,2,11,16,16,15,12,8,25,4,0
25,7,6,2,7,5,2,11,14,16,15,12,8,25,4,0
6,25,6,2,7,5,2,11,14,16,15,12,8,22,7,0
6,25,6,2,8,5,2,11,14,2,15,12,8,22,16,0
19,7,1,2,16,20,2,6,23,23,15,16,8,19,21,0
25,7,6,2,7,5,2,11,16,14,15,12,8,25,4,0
6,25,6,2,8,5,2,11,16,14,15,12,8,25,16,0
6,25,6,2,7,5,2,11,2,14,15,12,8,25,4,0
25,7,6,2,16,5,2,11,16,2,15,12,8,22,4,0
25,7,6,2,7,5,2,11,14,2,15,12,8,22,7,0
25,7,6,2,8,5,2,11,14,2,15,12,8,25,4,0
6,7,6,2,16,5,2,11,16,16,15,12,8,25,7,0
25,25,6,2,7,5,2,11,16,14,15,12,8,25,16,0
6,7,6,2,8,5,2,11,14,14,15,12,8,22,7,0
6,25,6,2,16,5,2,11,2,14,15,12,8,25,4,0
25,7,6,2,8,5,2,11,2,16,15,12,8,25,16,0
6,25,6,2,7,5,2,11,16,16,15,12,8,22,16,0
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,12,0
6,25,6,2,8,5,2,11,16,2,15,12,8,25,16,0
25,25,6,2,7,5,2,11,2,16,15,12,8,22,16,0
19,2,1,2,23,20,2,6,23,23,15,16,8,22,7,0
6,7,6,2,8,5,2,11,14,16,15,12,8,22,4,0
25,25,6,2,8,5,2,11,2,16,15,12,8,25,16,0
6,25,6,2,8,5,2,11,14,14,15,12,8,25,16,0
6,7,6,2,16,5,2,11,2,14,15,12,8,22,4,0
25,25,6,2,7,5,2,11,14,16,15,12,8,25,4,0
25,7,6,2,16,5,2,11,2,2,15,12,8,22,4,0
25,5,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,12,0
25,2,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,2,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,7,6,2,16,5,2,11,16,16,15,12,8,25,4,0
6,25,6,2,7,5,2,11,2,16,15,12,8,25,16,0
25,7,6,2,8,5,2,11,14,2,15,12,8,25,7,0
25,7,6,2,7,5,2,11,2,16,15,12,8,25,7,0
19,2,1,2,23,20,2,19,23,23,15,16,8,19,21,0
25,25,6,2,8,5,2,11,2,16,15,12,8,22,16,0
19,23,1,2,16,20,2,6,23,23,15,16,8,19,21,0
6,25,6,2,16,5,2,11,2,14,15,12,8,22,16,0
25,7,6,2,16,5,2,11,2,16,15,12,8,25,16,0
19,23,1,2,16,20,2,19,23,23,15,16,8,19,21,0
19,2,1,2,16,20,2,6,23,23,15,16,8,19,7,0
19,23,1,2,8,20,2,6,23,23,15,16,8,19,21,0
6,25,6,2,16,5,2,11,14,2,15,12,8,25,4,0
25,7,6,2,7,5,2,11,16,2,15,12,8,25,16,0
6,25,6,2,8,5,2,11,2,14,15,12,8,22,7,0
6,7,6,2,8,5,2,11,14,2,15,12,8,22,16,0
25,23,6,14,21,5,"3,23781676413255",19,23,23,15,6,8,25,4,1
19,5,1,2,5,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,7,6,2,16,5,2,11,16,16,15,12,8,22,7,0
6,7,6,2,8,5,2,11,14,2,15,12,8,22,7,0
25,14,6,14,2,20,"3,23781676413255",11,16,23,15,5,23,22,12,0
25,7,6,2,8,5,2,11,16,2,15,12,8,22,16,0
6,7,6,2,8,5,2,11,14,16,15,12,8,25,16,0
6,25,6,2,8,5,2,11,2,14,15,12,8,22,16,0
6,25,6,2,8,5,2,11,2,16,15,12,8,25,4,0
6,5,1,2,14,20,2,19,7,23,15,16,14,25,4,1
25,25,6,2,16,5,2,11,14,2,15,12,8,25,7,0
25,25,6,2,7,5,2,11,14,2,15,12,8,22,4,0
6,7,6,2,7,5,2,11,2,16,15,12,8,22,16,0
25,25,6,2,8,5,2,11,16,16,15,12,8,25,7,0
6,25,6,2,7,5,2,11,16,2,15,12,8,25,16,0
6,25,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
6,25,6,2,8,5,2,11,14,2,15,12,8,25,7,0
6,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
6,7,6,2,8,5,2,11,14,14,15,12,8,22,16,0
25,25,6,2,8,5,2,11,14,16,15,12,8,25,16,0
25,7,6,2,7,5,2,11,2,2,15,12,8,22,4,0
25,7,6,2,16,5,2,11,16,2,15,12,8,22,16,0
6,25,6,2,8,5,2,11,16,16,15,12,8,22,7,0
25,25,6,2,8,5,2,11,16,14,15,12,8,22,4,0
6,25,6,2,16,5,2,11,14,14,15,12,8,25,4,0
6,25,6,2,16,5,2,11,14,14,15,12,8,22,16,0
25,25,6,2,7,5,2,11,14,2,15,12,8,25,4,0
25,16,1,2,23,5,2,19,23,23,20,16,18,22,7,0
25,16,1,2,5,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,25,6,2,7,5,2,11,2,2,15,12,8,22,16,0
6,25,6,2,16,5,2,11,16,16,15,12,8,22,7,0
25,2,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,25,6,2,16,5,2,11,14,14,15,12,8,25,4,0
19,23,1,2,16,20,2,19,23,23,15,16,8,19,21,0
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,16,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,4,0
25,5,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,16,0
7,23,1,14,23,5,2,19,23,23,15,16,23,3,12,0
19,7,1,2,16,20,2,6,23,23,15,16,8,22,21,0
25,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
25,7,6,2,16,5,2,11,16,2,15,12,8,25,7,0
25,25,6,2,7,5,2,11,2,16,15,12,8,22,4,0
25,25,6,2,16,5,2,11,2,16,15,12,8,25,16,0
25,16,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,2,1,2,23,20,2,6,23,23,15,16,8,22,7,0
19,7,1,2,8,20,2,19,23,23,15,16,8,19,7,0
25,5,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,16,0
25,3,6,14,23,5,2,19,23,14,15,5,23,22,12,1
19,23,1,2,23,20,2,19,23,23,15,16,8,19,21,0
19,23,1,2,8,20,2,19,23,23,15,16,8,22,7,0
19,2,1,2,23,20,2,19,23,23,15,16,8,22,21,0
19,2,1,2,16,20,2,19,23,23,15,16,8,22,7,0
25,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
25,7,6,2,7,5,2,11,14,14,15,12,8,22,4,0
19,23,1,2,8,20,2,6,23,23,15,16,8,22,7,0
19,7,1,2,23,20,2,19,23,23,15,16,8,19,21,0
7,23,1,14,23,5,2,19,23,23,15,16,23,3,12,0
19,7,1,2,16,20,2,19,23,23,15,16,8,19,21,0
7,23,1,14,23,5,2,19,23,23,15,16,23,3,12,0
19,2,1,2,16,20,2,19,23,23,15,16,8,22,7,0
19,23,1,2,8,20,2,6,23,23,15,16,8,19,21,0
6,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,4,0
19,14,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,2,1,2,23,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
19,23,1,2,23,20,2,19,23,23,15,16,8,22,7,0
19,2,1,2,23,5,2,19,23,23,20,16,18,22,13,0
25,25,6,2,16,5,2,11,2,2,15,12,8,25,16,0
25,7,6,2,16,5,2,11,16,14,15,12,8,25,7,0
19,2,1,2,18,5,2,19,23,23,20,16,18,22,7,0
25,14,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,16,0
25,5,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,16,0
6,7,6,2,16,5,2,11,2,2,15,12,8,25,4,0
19,5,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,14,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,12,0
6,25,6,2,7,5,2,11,16,2,15,12,8,25,7,0
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,4,0
6,14,6,14,23,5,2,19,23,14,15,5,23,22,12,1
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,16,0
19,2,1,2,5,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
25,14,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,25,6,2,7,5,2,11,16,2,15,12,8,25,16,0
25,2,1,2,18,5,2,19,23,23,20,16,18,22,13,0
25,14,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,12,0
19,2,1,2,23,20,2,19,23,23,15,16,8,19,7,0
19,2,1,2,8,20,2,6,23,23,15,16,8,22,7,0
25,25,6,2,8,5,2,11,16,14,15,12,8,25,16,0
19,7,1,2,23,20,2,19,23,23,15,16,8,22,7,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,12,0
19,2,1,2,16,20,2,6,23,23,15,16,8,22,7,0
6,14,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,5,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
19,2,1,2,23,20,2,6,23,23,15,16,8,19,7,0
19,23,1,2,16,20,2,6,23,23,15,16,8,19,7,0
25,5,1,2,23,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
6,25,6,2,16,5,2,11,14,16,15,12,8,25,16,0
6,14,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
25,14,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,7,6,2,16,5,2,11,16,16,15,12,8,25,7,0
19,2,1,2,8,20,2,6,23,23,15,16,8,22,7,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,7,0
25,25,6,2,8,5,2,11,2,16,15,12,8,22,7,0
25,25,6,2,8,5,2,11,16,2,15,12,8,22,4,0
19,16,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
19,16,1,2,5,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
25,23,1,2,18,5,2,19,23,23,20,16,18,22,7,0
25,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
19,14,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,2,1,2,8,20,2,6,23,23,15,16,8,22,21,0
19,7,1,2,23,20,2,6,23,23,15,16,8,22,7,0
25,25,6,2,7,5,2,11,2,16,15,12,8,25,4,0
19,2,1,2,23,20,2,6,23,23,15,16,8,22,21,0
19,23,1,2,16,20,2,19,23,23,15,16,8,19,7,0
25,3,6,14,23,5,2,19,23,14,15,5,23,22,12,1
25,5,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,4,0
6,25,6,2,8,5,2,11,14,16,15,12,8,25,4,0
25,23,6,14,8,5,"3,23781676413255",19,23,23,15,6,8,22,4,1
25,25,6,2,16,5,2,11,2,16,15,12,8,22,16,0
25,16,1,2,23,5,2,19,23,23,20,16,18,22,7,0
19,7,1,2,8,20,2,6,23,23,15,16,8,22,21,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,4,0
19,16,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,14,6,14,2,20,"3,23781676413255",11,23,16,15,5,23,22,12,0
25,7,6,2,7,5,2,11,14,2,15,12,8,22,16,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,21,0
25,16,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
6,25,6,2,8,5,2,11,16,2,15,12,8,22,16,0
25,7,6,2,7,5,2,11,14,14,15,12,8,22,7,0
6,7,6,2,7,5,2,11,14,16,15,12,8,25,4,0
19,2,1,2,16,20,2,19,23,23,15,16,8,19,7,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,16,0
25,25,6,2,16,5,2,11,16,16,15,12,8,22,4,0
6,25,6,2,8,5,2,11,14,14,15,12,8,22,4,0
6,14,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
19,2,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,25,6,2,8,5,2,11,16,14,15,12,8,22,7,0
25,5,6,14,2,20,"3,23781676413255",11,16,23,15,5,23,22,12,0
19,7,1,2,8,20,2,6,23,23,15,16,8,19,21,0
19,14,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,7,6,2,7,5,2,11,16,16,15,12,8,22,16,0
25,14,6,14,2,20,"3,23781676413255",19,16,16,15,5,23,22,4,0
19,7,1,2,16,20,2,19,23,23,15,16,8,22,21,0
19,7,1,2,8,20,2,6,23,23,15,16,8,22,7,0
25,16,1,2,23,5,2,19,23,23,20,16,18,22,13,0
25,2,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,23,1,2,23,20,2,19,23,23,15,16,8,22,21,0
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,4,0
25,14,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,25,6,2,7,5,2,11,14,16,15,12,8,25,4,0
25,16,1,2,23,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
19,7,1,2,16,20,2,6,23,23,15,16,8,19,21,0
19,16,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,14,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
19,2,1,2,8,20,2,6,23,23,15,16,8,22,7,0
25,14,6,14,2,20,"3,23781676413255",11,16,23,15,5,23,22,16,0
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,4,0
19,2,1,2,23,20,2,19,23,23,15,16,8,19,21,0
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,12,0
25,16,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
6,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
25,25,6,2,8,5,2,11,2,14,15,12,8,22,7,0
19,14,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
6,7,6,2,16,5,2,11,2,16,15,12,8,25,16,0
25,25,6,2,16,5,2,11,14,2,15,12,8,22,4,0
19,7,1,2,23,20,2,19,23,23,15,16,8,22,21,0
25,23,1,14,23,5,2,19,23,23,15,16,23,3,12,0
6,14,6,14,23,5,2,6,23,14,15,5,23,22,12,1
6,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
19,23,1,2,23,20,2,6,23,23,15,16,8,19,7,0
25,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,25,6,2,7,5,2,11,16,16,15,12,8,22,4,0
19,2,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,25,6,2,16,5,2,11,16,16,15,12,8,22,16,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,16,0
25,25,6,2,8,5,2,11,16,2,15,12,8,25,4,0
25,25,6,2,16,5,2,11,16,16,15,12,8,22,16,0
25,23,1,2,23,5,2,19,23,23,20,16,18,22,7,0
25,25,6,2,7,5,2,11,16,2,15,12,8,25,7,0
19,23,1,2,16,20,2,19,23,23,15,16,8,22,7,0
19,2,1,2,23,20,2,19,23,23,15,16,8,22,7,0
25,2,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,25,6,2,7,5,2,11,2,14,15,12,8,22,16,0
19,2,1,2,16,20,2,6,23,23,15,16,8,19,7,0
25,2,1,2,23,5,2,19,23,23,20,16,18,22,13,0
19,23,1,2,23,20,2,19,23,23,15,16,8,22,7,0
19,14,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,7,1,2,23,20,2,6,23,23,15,16,8,19,21,0
6,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
19,7,1,2,16,20,2,19,23,23,15,16,8,22,7,0
25,25,6,2,7,5,2,11,16,14,15,12,8,25,4,0
25,14,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
19,2,1,2,16,20,2,19,23,23,15,16,8,19,21,0
19,5,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,14,6,14,2,20,"3,23781676413255",19,16,16,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,12,0
19,23,1,2,8,20,2,6,23,23,15,16,8,22,21,0
19,14,1,2,5,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
25,7,6,2,16,5,2,11,14,16,15,12,8,25,7,0
19,2,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,23,1,2,23,20,2,6,23,23,15,16,8,19,21,0
6,14,6,14,23,5,2,19,23,14,15,5,23,22,12,1
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,12,0
19,23,1,2,8,20,2,6,23,23,15,16,8,22,7,0
19,7,1,2,8,20,2,19,23,23,15,16,8,22,21,0
25,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
19,23,1,2,23,5,2,19,23,23,20,16,18,22,13,0
6,25,6,2,7,5,2,11,14,2,15,12,8,25,16,0
25,16,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,23,1,14,23,5,2,19,23,23,15,16,23,3,12,0
19,2,1,2,16,20,2,6,23,23,15,16,8,22,21,0
25,23,6,14,21,5,"3,23781676413255",19,23,23,15,6,8,25,4,1
25,18,6,14,23,5,"3,23781676413255",19,23,23,15,6,8,22,4,1
19,2,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,7,1,2,8,20,2,19,23,23,15,16,8,22,7,0
25,5,6,14,2,20,"3,23781676413255",19,16,23,15,5,23,22,4,0
25,25,6,2,7,5,2,11,14,2,15,12,8,25,16,0
19,7,1,2,23,20,2,19,23,23,15,16,8,19,7,0
19,2,1,2,8,20,2,19,23,23,15,16,8,19,7,0
19,5,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
25,5,6,14,2,20,"3,23781676413255",11,23,16,15,5,23,22,4,0
6,7,6,2,16,5,2,11,2,2,15,12,8,25,7,0
25,25,6,2,7,5,2,11,2,2,15,12,8,25,4,0
19,14,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,7,1,2,16,20,2,6,23,23,15,16,8,19,7,0
25,14,6,14,2,20,"3,23781676413255",19,16,23,15,5,23,22,12,0
19,23,1,2,16,20,2,19,23,23,15,16,8,19,7,0
6,3,6,14,23,5,2,19,23,14,15,5,23,22,12,1
19,7,1,2,23,20,2,6,23,23,15,16,8,22,7,0
6,7,6,2,16,5,2,11,14,16,15,12,8,22,16,0
25,18,6,14,23,5,"3,23781676413255",19,23,23,15,6,8,25,4,1
6,25,6,2,7,5,2,11,16,2,15,12,8,22,16,0
25,14,6,14,2,20,"3,23781676413255",19,16,16,15,5,23,22,12,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,12,0
25,5,1,2,23,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,7,1,2,23,20,2,19,23,23,15,16,8,22,21,0
25,14,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,5,1,2,5,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,14,6,14,2,20,"3,23781676413255",19,16,16,15,5,23,22,16,0
25,14,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,16,0
25,2,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,23,1,2,8,20,2,6,23,23,15,16,8,22,7,0
25,25,6,2,16,5,2,11,16,2,15,12,8,22,7,0
25,14,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,23,1,2,7,5,2,19,23,23,20,16,18,22,13,0
25,14,6,14,23,5,2,19,23,14,15,5,23,22,12,1
25,25,6,2,7,5,2,11,14,16,15,12,8,22,16,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,7,0
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,12,0
19,7,1,2,8,20,2,19,23,23,15,16,8,19,21,0
19,7,1,2,23,20,2,19,23,23,15,16,8,19,21,0
25,14,6,14,2,20,"3,23781676413255",11,23,23,15,5,23,22,16,0
25,23,6,14,16,5,"3,23781676413255",19,23,23,15,6,8,22,4,1
25,14,6,14,2,20,"3,23781676413255",11,16,23,15,5,23,22,12,0
6,7,6,2,7,5,2,11,14,2,15,12,8,22,7,0
25,5,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,12,0
19,23,1,2,23,20,2,19,23,23,15,16,8,22,7,0
25,7,6,2,16,5,2,11,14,2,15,12,8,22,4,0
19,23,1,2,8,20,2,19,23,23,15,16,8,19,21,0
25,25,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
19,23,1,2,23,20,2,19,23,23,15,16,8,22,21,0
19,7,1,2,8,20,2,6,23,23,15,16,8,22,21,0
25,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
19,23,1,2,8,20,2,19,23,23,15,16,8,22,21,0
25,14,6,14,2,20,"3,23781676413255",11,23,16,15,5,23,22,16,0
25,16,1,2,18,5,2,19,23,23,20,16,18,22,7,0
25,25,6,2,16,5,2,11,16,2,15,12,8,25,16,0
19,16,1,2,5,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
25,2,1,2,18,5,2,19,23,23,20,16,18,22,7,0
6,25,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
25,25,6,2,8,5,2,11,16,2,15,12,8,25,16,0
6,14,6,14,23,5,2,6,23,14,15,5,23,22,12,1
6,14,6,14,23,5,2,6,23,14,15,5,23,22,12,1
25,14,6,14,2,20,"3,23781676413255",19,23,16,15,5,23,22,12,0
19,7,1,2,16,20,2,6,23,23,15,16,8,22,21,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,21,0
19,7,1,2,23,20,2,19,23,23,15,16,8,22,7,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,7,0
25,18,6,14,8,5,"3,23781676413255",19,23,23,15,6,8,22,4,1
25,25,6,2,8,5,2,11,2,2,15,12,8,25,4,0
19,7,1,2,8,20,2,6,23,23,15,16,8,19,21,0
25,14,6,14,2,20,"3,23781676413255",19,16,16,15,5,23,22,16,0
25,25,6,2,8,5,2,11,16,2,15,12,8,25,7,0
19,23,1,2,23,20,2,6,23,23,15,16,8,22,21,0
19,23,1,2,23,20,2,6,23,23,15,16,8,19,21,0
25,7,6,2,16,5,2,11,16,16,15,12,8,25,16,0
25,25,6,2,8,5,2,11,2,2,15,12,8,25,16,0
25,14,6,14,2,20,"3,23781676413255",19,16,23,15,5,23,22,4,0
25,25,6,14,23,5,"3,23781676413255",11,23,14,15,5,23,22,4,0
19,14,1,2,5,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
25,25,6,2,16,5,2,11,16,16,15,12,8,25,4,0
19,7,1,2,8,20,2,19,23,23,15,16,8,19,21,0
25,14,6,14,2,20,"3,23781676413255",11,16,16,15,5,23,22,12,0
25,25,6,2,8,5,2,11,14,2,15,12,8,22,4,0
25,25,6,2,7,5,2,11,2,14,15,12,8,25,4,0
19,23,1,2,8,20,2,19,23,23,15,16,8,19,21,0
19,16,1,2,23,5,2,19,23,23,20,16,18,22,13,0
25,25,6,2,8,5,2,11,16,14,15,12,8,25,7,0
19,16,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,2,1,2,8,20,2,19,23,23,15,16,8,19,7,0
19,23,1,2,16,20,2,6,23,23,15,16,8,19,7,0
19,23,1,2,8,20,2,6,23,23,15,16,8,19,7,0
25,14,6,14,2,20,"3,23781676413255",19,23,23,15,5,23,22,4,0
25,16,1,2,18,5,2,19,23,23,20,16,18,22,13,0
19,2,1,2,8,20,2,6,23,23,15,16,8,19,21,0
25,16,1,2,23,5,"3,23781676413255",19,23,23,20,5,23,3,23,1
25,14,6,14,2,20,"3,23781676413255",19,16,23,15,5,23,22,16,0
25,25,6,2,16,5,2,11,14,2,15,12,8,22,16,0
19,23,1,2,16,20,2,19,23,23,15,16,8,22,21,0
25,2,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,2,1,2,23,20,2,6,23,23,15,16,8,22,21,0
6,3,6,14,23,5,2,6,23,14,15,5,23,22,12,1
19,16,1,2,5,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,14,6,14,23,5,2,6,23,14,15,5,23,22,12,1
19,16,1,2,23,5,"3,23781676413255",19,5,5,20,5,23,3,23,1
19,7,1,2,23,20,2,19,23,23,15,16,8,22,21,0
19,5,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
25,5,1,2,23,5,"3,23781676413255",19,23,5,20,5,23,3,23,1
19,23,1,2,16,20,2,19,23,23,15,16,8,22,7,0
19,2,1,2,5,5,"3,23781676413255",19,5,23,20,5,23,3,23,1
19,2,1,2,16,20,2,6,23,23,15,16,8,22,7,0
25,25,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
19,23,1,2,8,20,2,19,23,23,15,16,8,19,21,0
6,25,6,2,8,5,2,11,14,16,15,12,8,22,7,0
25,25,6,2,16,5,2,11,16,14,15,12,8,25,16,0
6,14,6,14,23,5,"3,23781676413255",11,23,25,15,5,23,22,4,0
25,25,6,2,16,5,2,11,16,16,15,12,8,25,16,0
25,25,6,2,16,5,2,11,2,2,15,12,8,22,16,0
25,3,6,14,23,5,2,19,23,14,15,5,23,22,12,1
25,5,6,14,2,20,"3,23781676413255",11,16,23,15,5,23,22,4,0
19,23,1,2,8,20,2,19,23,23,15,16,8,19,7,0
